listing_type,title,price,bedrooms,bathrooms,floor_size_m2,address,suburb,area,listing_url,agent_name,agent_contact,description,listed_date,image_url,estimated_monthly_rent,estimated_annual_rent,estimated_gross_yield,yield_above_threshold,distressed_flags
sale,2 Bedroom Townhouse,3414000,2,2,160 m²,23 Arbour Street,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/117033074,,,"2-bed, 2-bath Townhouse, situated in Phase N2 of the very popular Newinbosch ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,4.22,False,
sale,2 Bedroom Apartment,2450000,2,1,51 m²,10 Grappa Street (the Ilex-207),Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/116835404?plId=2345851&plt=4,,,"This spacious ground floor two bedroom one bathroom apartment is located in Block 2 Type D2 at The Ilex within the popular award-winning Newinbosch Neighbourhood Estate.

The unit ...",,https://images.prop24.com/320031881/Ensure528x153,12000,144000,5.88,False,
sale,2 Bedroom Apartment,2300000,2,1,56 m²,9 Grappa Street,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/116957830,,,"Step into this exquisite two-bedroom, one-bathroom apartment in the sought-after ...",,https://images.prop24.com/308559161/Ensure264x153,12000,144000,6.26,False,
sale,3 Bedroom House,3500000,3,2,141 m²,"Welgevonden Estate, 4 Kouteri Street",Welgevonden Estate,Stellenbosch,https://www.property24.com/for-sale/welgevonden-estate/stellenbosch/western-cape/12655/116945553,,,The perfect lock up and go property in one of the most sought-after lifestyle Estates in ...,,https://images.prop24.com/374329567/Crop600x400,12000,144000,4.11,False,
sale,2 Bedroom Apartment,2350000,2,2,120 m²,De Wijnlanden Residential Estate,De Wijnlanden Residential Estate,Stellenbosch,https://www.property24.com/for-sale/de-wijnlanden-residential-estate/stellenbosch/western-cape/17618/117021515,,,"Discover contemporary living within the secure De Wijnlanden Residential Estate, nestled in the picturesque Stellenbosch Winelands. ...",,https://images.prop24.com/375719872/Crop600x400,12000,144000,6.13,False,
sale,3 Bedroom House,7200000,3,3,1 079 m²,Onder Papegaaiberg,Onder Papegaaiberg,Stellenbosch,https://www.property24.com/for-sale/onder-papegaaiberg/stellenbosch/western-cape/8539/117025699,,,Exclusive sole mandate.  This home has an abundance of light streaming in with an artistic and peaceful ambiance.  Feels like living in ...,,https://images.prop24.com/375802707/Crop600x400,12000,144000,2.0,False,mandate
sale,1 Bedroom Apartment,2440000,1,1,25 m²,Universiteitsoord,Universiteitsoord,Stellenbosch,https://www.property24.com/for-sale/universiteitsoord/stellenbosch/western-cape/8545/116994559,,,"Exclusive sole mandate. Situated in a secure eco living complex, close to campus. This apartment has 24-hour security, with an ...",,https://images.prop24.com/342430475/Ensure264x153,8500,102000,4.18,False,mandate
sale,2 Bedroom Apartment,2800000,2,1,56 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117030336,,,"Renovated 2-Bedroom Furnished Apartment with Balcony & Built-in Braai

An exceptional opportunity awaits in one of Stellenbosch’s ...",,https://images.prop24.com/242461081/Ensure264x153,12000,144000,5.14,False,
sale,2 Bedroom Apartment,2595000,2,2,63 m²,1 Voliere Estate,Voliere Estate,Stellenbosch,https://www.property24.com/for-sale/voliere-estate/stellenbosch/western-cape/33652/116977030,,,"Located on the second floor of the secure and sought-after Voliere Estate, this stylish ...",,https://images.prop24.com/233852929/Ensure264x153,12000,144000,5.55,False,
sale,2 Bedroom Apartment,3200000,2,1,59 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117022851,,,"Exclusive mandate 
Tucked away in the vibrant heart of Stellenbosch , just steps from the Stellenbosch University campus and the lively ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,4.5,False,
sale,2 Bedroom Apartment,2685000,2,2,59 m²,10 Grappa Street (ilex-441),Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/116824253?plId=2345855&plt=4,,,Discover refined living at The Ilex in Newinbosch Neighbourhood Estate. This spacious two bedroom two bathroom apartment offers the perfect balance of comfort privacy and modern ...,,https://images.prop24.com/320031881/Ensure528x153,12000,144000,5.36,False,
sale,1 Bedroom Apartment,2250000,1,1,40 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/117034237,,,"Modern Living in the Heart of Stellenbosch – 95 on Bird Street Apartments

Step into stylish convenience with this contemporary ...",,https://images.prop24.com/274247493/Ensure264x153,8500,102000,4.53,False,
sale,2 Bedroom Apartment,3200000,2,1,59 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117051024,,,"Exclusive mandate 
Tucked away in the vibrant heart of Stellenbosch , just steps from the Stellenbosch University campus and the lively ...",,https://images.prop24.com/206466645/Ensure264x153,12000,144000,4.5,False,
sale,2 Bedroom Apartment,950000,2,1,48 m²,Aan de Wijnlanden,Aan de Wijnlanden,Stellenbosch,https://www.property24.com/for-sale/aan-de-wijnlanden/stellenbosch/western-cape/17617/117023922,,,"SOLE EXCLUSIVE MANDATE
This stylish 48m² apartment offers comfortable, low-maintenance living in the secure and sought-after Aan ...",,https://images.prop24.com/362901358/Ensure264x153,12000,144000,15.16,True,
sale,2 Bedroom Apartment,2900000,2,2,55 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/117014403,,,"Welcome to 95 on Bird – a brand-new, two-bedroom, two-bathroom apartment in the heart of the Stellenbosch Winelands! This stylish unit ...",,https://images.prop24.com/332501504/Ensure264x153,12000,144000,4.97,False,
sale,1 Bedroom Apartment,2365000,1,1,43 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/117014319,,,"Step into effortless living at 95 on Bird – a modern one-bedroom apartment designed for comfort and convenience. 
This well-appointed ...",,https://images.prop24.com/332501504/Ensure264x153,8500,102000,4.31,False,
sale,1 Bedroom Apartment,2900000,1,1,33 m²,16 Dennisig Road,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117014093,,,"Luxury Student Apartment at The One.
One of the most exclusive, most wanted units at ...",,https://images.prop24.com/348482086/Crop600x400,8500,102000,3.52,False,
sale,3 Bedroom House,5700000,3,2,474 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117015596,,,"Tucked away in the heart of popular Lieberheim, this free-standing single level home offers an inviting blend of comfort, light, and ...",,https://images.prop24.com/375605037/Crop600x400,12000,144000,2.53,False,
sale,3 Bedroom Apartment,3150000,3,2,76 m²,Newinbosch,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/117014642,,,"This beautifully appointed 3 bed / 2 bath apartment is situated on the third floor of Block F, offering elevated views towards the ...",,https://images.prop24.com/375585982/Crop600x400,12000,144000,4.57,False,
sale,2 Bedroom Apartment,1950000,2,1,,Chablis,Klein Welgevonden,Stellenbosch,https://www.property24.com/for-sale/klein-welgevonden/stellenbosch/western-cape/11685/116979245,,,Don't miss this fantastic opportunity to own a beautifully positioned first-floor ...,,,12000,144000,7.38,False,
sale,1 Bedroom Apartment,2000000,1,1,60 m²,12 Weidenhof Street,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116817536,,,"Discover this practical 1-bedroom apartment, offering 60 square metres of comfortable ...",,https://images.prop24.com/362886630/Ensure264x153,8500,102000,5.1,False,
sale,1 Bedroom Apartment,2075000,1,1,43 m²,10 Grappa Street,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/117023339,,,"Located in the Ilex apartment building within the Newinbosch Estate, this modern ...",,https://images.prop24.com/206466645/Ensure264x153,8500,102000,4.92,False,
sale,2 Bedroom Townhouse,3150000,2,2,80 m²,"38 Village Square, 1 Kromme Rhee Street",Nooitgedacht Village,Stellenbosch,https://www.property24.com/for-sale/nooitgedacht-village/stellenbosch/western-cape/14758/116917269,,,"2-Bedroom Fully Furnished Unit for Sale – Nooitgedacht Estate, Stellenbosch
This modern ...",,https://images.prop24.com/362886630/Ensure264x153,12000,144000,4.57,False,
sale,2 Bedroom Apartment,3750000,2,2,72 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117002053,,,"Designed for effortless lock-up-and-go living, the open-plan kitchen, lounge and dining area flow onto a private balcony featuring a ...",,https://images.prop24.com/364949640/Ensure264x153,12000,144000,3.84,False,
sale,2 Bedroom Apartment,2500000,2,1,53 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117027693,,,This well-positioned two-bedroom corner apartment offers the opportunity to own property in one of Stellenbosch’s desirable locations. ...,,https://images.prop24.com/343129358/Ensure264x153,12000,144000,5.76,False,
sale,3 Bedroom House,5500000,3,3,419 m²,Paradyskloof,Paradyskloof,Stellenbosch,https://www.property24.com/for-sale/paradyskloof/stellenbosch/western-cape/8540/116999222,,,"SOLE MANDATE

Discover refined family living in the heart of Paradyskloof, one of Stellenbosch's most sought-after and ...",,https://images.prop24.com/100958998/Ensure264x153,12000,144000,2.62,False,mandate
sale,3 Bedroom House,4450000,3,2,300 m²,15 Brabant Close,Aan de Wijnlanden,Stellenbosch,https://www.property24.com/for-sale/aan-de-wijnlanden/stellenbosch/western-cape/17617/116890180,,,Waterfront living with mountain views nestled in a secure estate known for its low ...,,,12000,144000,3.24,False,
sale,2 Bedroom Apartment,960000,2,1,52 m²,Aan de Wijnlanden,Aan de Wijnlanden,Stellenbosch,https://www.property24.com/for-sale/aan-de-wijnlanden/stellenbosch/western-cape/17617/116999558,,,"Buy Smart. Live Modern. – Your Dream Lifestyle Awaits at Solaris Crest

Discover your next home or investment opportunity in the ...",,,12000,144000,15.0,True,
sale,2 Bedroom Apartment,960000,2,1,52 m²,Aan de Wijnlanden,Aan de Wijnlanden,Stellenbosch,https://www.property24.com/for-sale/aan-de-wijnlanden/stellenbosch/western-cape/17617/116786243,,,"Buy Smart. Live Modern. – Your Dream Lifestyle Awaits at Solaris Crest

Discover your next home or investment opportunity in the ...",,,12000,144000,15.0,True,
sale,3 Bedroom House,2400000,3,1,308 m²,8 Pendoring Road,Arbeidslus,Stellenbosch,https://www.property24.com/for-sale/arbeidslus/stellenbosch/western-cape/8519/116926168,,,"Sole and Exclusive Mandate. Discover this impeccably renovated 3-bedroom, 1-bathroom ...",,https://images.prop24.com/317418390/Ensure264x153,12000,144000,6.0,False,
sale,1 Bedroom Apartment,2250000,1,1,40 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/117014211,,,"Discover premium studio living in the heart of Stellenbosch. This contemporary studio apartment offers a sleek, open-plan layout that ...",,https://images.prop24.com/332501504/Ensure264x153,8500,102000,4.53,False,
sale,1 Bedroom Apartment,2849000,1,1,30 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117019242,,,This is more than just student housing; it’s a lifestyle investment in one of South Africa’s most prestigious university towns. Located ...,,https://images.prop24.com/332501504/Ensure264x153,8500,102000,3.58,False,
sale,2 Bedroom Apartment,2850000,2,1,64 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116983915,,,"Ideal for students! This well-located first-floor apartment offers comfortable and convenient living just a walk from campus.

Rental ...",,https://images.prop24.com/72874115/Ensure264x153,12000,144000,5.05,False,
sale,2 Bedroom Apartment,5255000,2,1,59 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/116962652,,,"Experience refined apartment living in this beautifully appointed two-bedroom luxury residence, offered fully furnished and move-in ...",,https://images.prop24.com/305638802/Ensure264x153,12000,144000,2.74,False,
sale,3 Bedroom House,5000000,3,2,344 m²,48 Peeka Street,Die Boord,Stellenbosch,https://www.property24.com/for-sale/die-boord/stellenbosch/western-cape/8530/116930510,,,Exlusive Mandate: Beautiful private home in the very popular Die Boord neighbourhood. ...,,https://images.prop24.com/374055973/Crop600x400,12000,144000,2.88,False,
sale,2 Bedroom Apartment,1350000,2,1,48 m²,La Colline,La Colline,Stellenbosch,https://www.property24.com/for-sale/la-colline/stellenbosch/western-cape/8537/116978463,,,Sole mandate -  We present a two bedroom apartment in Prinspark that is an exceptional opportunity for first time buyers and investors. ...,,https://images.prop24.com/374927526/Crop600x400,12000,144000,10.67,True,mandate
sale,3 Bedroom Apartment,9400000,3,3,108 m²,Stellenbosch Central,Stellenbosch Central,Stellenbosch,https://www.property24.com/for-sale/stellenbosch-central/stellenbosch/western-cape/8566/117044845,,,"In the heart of central Stellenbosch, this exceptional residence offers a rare expression of refined living. Originally built in the ...",,https://images.prop24.com/376159908/Crop600x400,12000,144000,1.53,False,
sale,3 Bedroom House,5366600,3,2,300 m²,(18267) 38 Ilali Street,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/117005580,,,Modern Open Plan 3 Bedroom Family Home Near Stellenbosch’s Lush Green ...,,https://images.prop24.com/320031844/Ensure264x153,12000,144000,2.68,False,
sale,2 Bedroom House,3750000,2,2,248 m²,(18262) 5 Kunye Street,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/117005973,,,This medium-sized freestanding home is positioned around a beautifully landscaped green ...,,https://images.prop24.com/320031844/Ensure264x153,12000,144000,3.84,False,
sale,3 Bedroom House,3650000,3,2,327 m²,Onder Papegaaiberg,Onder Papegaaiberg,Stellenbosch,https://www.property24.com/for-sale/onder-papegaaiberg/stellenbosch/western-cape/8539/116956217,,,"Excellent opportunity to invest in this quiet and secure neighbourhood. 

This cosy and quaint townhouse offers a spacious lounge ...",,https://images.prop24.com/186075711/Ensure264x153,12000,144000,3.95,False,
sale,3 Bedroom House,4495000,3,2,249 m²,(18261) 7 Kunye Street,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/117006448,,,"Work comfortably from home in this modern, spacious Courtyard home featuring a dedicated ...",,https://images.prop24.com/320031844/Ensure264x153,12000,144000,3.2,False,
sale,3 Bedroom House,5313287,3,2,249 m²,(18260) 9 Kunye Street,Newinbosch,Stellenbosch,https://www.property24.com/for-sale/newinbosch/stellenbosch/western-cape/33422/117006768,,,Amazing opportunity to live in the main home while generating rental income from the ...,,https://images.prop24.com/320031844/Ensure264x153,12000,144000,2.71,False,
